date,open,high,low,close,volume,marketcap,fng,avg_block_size,difficulty,hash_rate,miner_revenue,unique_active_address,search_volume,sp500,gold_price,nlp_compound,nlp_subjectivity,nlp_polarity
4/28/2019,5271.746394,5326.232015,5255.683746,5285.139008,12819992056,93391244395,40,0.977574344,6.35E+12,45391928.68,10771720.95,445722,5,,,0.092,0.3225,0.008333333
4/27/2019,5279.471142,5310.750145,5233.635721,5268.291063,13111274675,93086156556,42,1.170310445,6.35E+12,45158438.97,9112041.031,460846,6,,,0.3076,0.475555556,0.21239899
4/26/2019,5210.30492,5383.634415,5177.368514,5279.348211,16812108040,93272287960,41,1.255490709,6.35E+12,45246724.34,10183521.95,593570,7,2939.879883,1288.8,0.242607692,0.296639472,0.104133644
4/25/2019,5466.524277,5542.238305,5181.339018,5210.515559,15330283408,92046492864,58,1.219515846,6.35E+12,45559736.87,10225360.66,577184,7,2926.169922,1279.7,0.072005882,0.368969739,0.125346851
4/24/2019,5571.508177,5642.044593,5418.263329,5464.866642,17048033399,96530038144,65,1.234416043,6.35E+12,44471034.32,12202481.91,645489,7,2927.25,1279.4,0.334342857,0.38579932,0.210204082
4/23/2019,5399.365705,5633.802055,5389.408888,5572.362061,15867308108,98417387004,68,1.255767388,6.35E+12,45820575.07,8538019.902,548492,9,2933.679932,1273.2,0.218023529,0.424928911,0.147715601
4/22/2019,5312.494642,5422.687422,5280.276729,5399.36541,14601631648,95354207776,61,1.142223119,6.35E+12,46358030.74,9411111.827,498668,7,2907.969971,1277.6,0.188781818,0.198813131,0.085959596
4/21/2019,5335.878966,5359.92503,5257.339532,5314.531453,13731844223,93847052256,62,1.142430407,6.36E+12,44582650.28,11248346.3,426630,6,,,0.083333333,0.154761905,-0.004960317
4/20/2019,5304.16054,5358.490493,5295.877712,5337.886132,13169647522,94248717444,62,1.240556481,6.39E+12,44764249.67,9275897.463,456520,7,,,-0.146633333,0.29790404,-0.006837121
4/19/2019,5298.154529,5336.680003,5233.335205,5303.812616,13780238655,93638345002,61,1.212485171,6.39E+12,44718849.82,10531918.66,597098,7,,,-0.04346,0.264377646,0.029391865
4/18/2019,5251.480692,5319.986114,5250.506659,5298.385699,13256489918,93532402741,64,1.214882,6.39E+12,45082048.6,10319254.17,563075,7,2905.030029,1276,0.2595,0.370706859,0.036934046
4/17/2019,5236.13524,5274.275553,5219.205599,5251.938189,12438480677,92702617458,61,1.229380333,6.39E+12,45536047.08,9679415.784,555678,7,2900.449951,1276.8,-0.149327273,0.365904172,0.041983963
4/16/2019,5066.577601,5238.945238,5055.194961,5235.559419,11618660197,92404613297,50,1.25263491,6.39E+12,44945849.06,9626718.555,560007,7,2907.060059,1277.2,0.304835714,0.299034091,0.22002638
4/15/2019,5167.321983,5196.606799,5024.069374,5067.108472,12290155061,89422237603,60,1.22713911,6.39E+12,45082048.6,9812670.32,576183,7,2905.580078,1291.3,0.054416667,0.459366448,0.015820756
4/14/2019,5095.758634,5184.016064,5053.568586,5167.722367,10391952498,91188595341,51,1.196266385,6.39E+12,45944645.7,8025830.568,430064,6,,,0.189925,0.425,0.225
4/13/2019,5088.849973,5127.122094,5061.58937,5096.586563,10823289598,89925574875,62,1.107431615,6.39E+12,46112957.37,8912797.683,458376,6,,,0.2601875,0.394792869,0.226521164
4/12/2019,5061.200887,5103.274409,4955.8526,5089.538912,13675206312,89792633045,42,1.184258404,6.39E+12,46415319.09,10032844.69,578099,7,2907.409912,1295.2,0.268090476,0.297886776,0.144512987
4/11/2019,5325.081555,5354.225466,5017.29641,5064.487672,16555616019,89341168457,65,1.201692847,6.39E+12,45629843.14,10673185.07,620631,7,2888.320068,1293.3,-0.3722375,0.453422619,-0.120684524
4/10/2019,5204.105308,5421.651468,5193.382509,5324.551869,15504590933,93918439274,62,1.213674912,6.39E+12,45343570.1,10332304.74,593178,7,2888.209961,1313.9,0.0928,0.277272727,0.058570076
4/9/2019,5289.917981,5289.917981,5167.419058,5204.958378,14722104361,91799330425,64,1.251238629,6.39E+12,46463226.78,9214713.996,572096,7,2878.199951,1308.3,0.372283333,0.408237334,0.10519954
4/8/2019,5199.835378,5318.836488,5148.211814,5289.77104,17154113634,93286365973,65,1.218371115,6.39E+12,45905140.89,10509444.22,579028,9,2895.77002,1301.9,0.11178,0.455510101,0.163636364
4/7/2019,5062.793761,5235.186435,5050.412302,5198.89699,16655416140,91674230186,69,1.138896872,6.39E+12,45800760.35,9465714.638,447559,6,,,0.026771429,0.374555504,0.10096243
4/6/2019,5036.793024,5205.821931,4992.222001,5059.817188,16929795194,89212733450,65,1.211691266,6.38E+12,45800467.24,9151289.68,478034,7,,,0.201335294,0.281040305,0.064555357
4/5/2019,4922.806118,5053.509974,4919.491634,5036.6811,16837325387,88796118650,59,1.240968854,6.38E+12,45302143.66,10526385.51,632546,7,2892.73999,1295.6,0.153958333,0.4171875,0.250434028
4/4/2019,4971.307741,5063.159726,4836.793822,4922.798788,18251810240,86778727821,61,1.2129581,6.38E+12,45573956.52,9872137.446,603757,10,2879.389893,1294.3,0.05605,0.353190665,0.159512472
4/3/2019,4879.958133,5307.003609,4876.621311,4973.021815,22899891582,87655288145,71,1.248329993,6.38E+12,45891071.53,9794906.734,626468,14,2873.399902,1295.3,0.1445625,0.348229167,0.085754419
4/2/2019,4156.919643,4905.954433,4155.316678,4879.877828,21315047816,85986009273,60,1.215506975,6.38E+12,44849122.22,9796335.107,666741,13,2867.23999,1295.4,-0.0470375,0.473502886,0.047150072
4/1/2019,4105.362421,4164.953324,4096.901255,4158.18307,10157794171,73269368747,62,1.205358125,6.38E+12,45392747.95,7260086.688,528288,5,2867.189941,1294.2,0.065352941,0.475695612,0.161737862
3/31/2019,4105.456177,4113.023613,4094.100849,4105.404296,9045122443,72339379036,56,1.173565871,6.38E+12,45880050.98,7280099.538,459478,5,,,0.4109875,0.49233631,0.272395833
3/30/2019,4092.136164,4296.80665,4053.909651,4106.660085,9732688060,72355190645,57,1.204920209,6.38E+12,45832267.87,7321449.75,513840,5,,,0.04894,0.334555556,0.144986111
3/29/2019,4068.299891,4113.500832,4034.097161,4098.374541,10918665557,72202088875,50,1.233981333,6.38E+12,46111636.16,7807462.6,563925,5,2834.399902,1298.5,0.088590909,0.388663912,0.158226584
3/28/2019,4087.584591,4094.902174,4040.266441,4069.10715,9353915899,71678998915,49,1.217287404,6.38E+12,45660541.98,7609348.211,578059,5,2815.439941,1295.3,-0.024871429,0.363605442,0.16577381
3/27/2019,3984.244819,4087.06623,3977.810466,4087.06623,10897131934,71987847571,44,1.199629819,6.38E+12,45849305.98,7721974.785,569697,6,2805.370117,1313.9,0.399875,0.551280664,0.347159091
3/26/2019,3969.228856,3985.080803,3944.753172,3985.080803,10707678815,70184147203,43,1.207859007,6.38E+12,47277876.57,6780907.838,522961,5,2818.459961,1318.3,-0.044966667,0.233333333,0.083333333
3/25/2019,4024.11268,4038.840894,3934.031362,3963.070654,10359818883,69789872373,46,1.056967818,6.38E+12,47511942.71,7512795.861,530401,5,2798.360107,1325.4,0.157371429,0.265578231,0.123741497
3/24/2019,4035.163545,4040.699625,4006.192847,4022.168282,9144851065,70823042992,44,0.753646587,6.37E+12,47019954.61,7499624.087,417726,5,,,0.143692308,0.43472805,0.089196775
3/23/2019,4022.713307,4049.882486,4015.964697,4035.826351,9578850549,71056017910,50,0.840116655,6.07E+12,47795719.21,7382484.151,450872,5,,,0.08522,0.487777778,0.169494949
3/22/2019,4028.514563,4053.906677,4021.542434,4023.968162,9252935969,70840048102,56,0.944549,6.07E+12,47450934.94,8113657.072,550986,5,2800.709961,1315.4,0,0.266666667,0.073484848
3/21/2019,4083.953893,4097.359953,4005.151275,4029.326907,10831212662,70926226882,62,1.039646357,6.07E+12,47968111.35,7388901.058,535702,6,2854.879883,1310.6,0.033016667,0.436747685,0.016319444
3/20/2019,4070.794018,4089.461892,4031.11074,4087.476299,10175916388,71942444088,55,0.992002373,6.07E+12,46847562.48,8742662.153,538723,6,2824.22998,1304.7,0.162509091,0.424619408,0.106761364
3/19/2019,4032.692007,4082.216011,4023.812545,4071.1902,9344919956,71647703828,56,0.909794954,6.07E+12,45511523.43,8830120.093,551374,5,2832.570068,1309.6,0.20277,0.301759259,0.167856902
3/18/2019,4029.968458,4071.556731,4009.117226,4032.507385,9646954186,70958165407,56,0.926942733,6.07E+12,44692660.8,8269486.756,533680,5,2832.939941,1304.6,0.1866,0.675,0.394791667
3/17/2019,4047.719571,4054.122014,4006.411148,4025.22898,8221625400,70821939585,58,0.742798205,6.07E+12,44263925.47,7297849.339,413098,5,,,-0.576163636,0.28629329,0.03099026
3/16/2019,3963.90012,4077.036282,3961.657527,4048.725904,9856166973,71227967573,54,0.788659847,6.07E+12,43189370.05,8496146.107,468300,5,,,0.319063636,0.308608815,0.153516988
3/15/2019,3926.663231,3968.542866,3914.015357,3960.911187,9394210605,69675002377,55,0.987588412,6.07E+12,42890747.09,7723228.792,558693,5,2822.47998,1305.8,0.196571429,0.491300119,0.284697099
3/14/2019,3905.576999,3946.504287,3901.296877,3924.369118,10480789570,69024696307,55,1.043826619,6.07E+12,42333452.01,7600598.594,551001,5,2808.47998,1298.5,0.13402,0.399222222,-0.01560101
3/13/2019,3913.047443,3926.597729,3891.904192,3906.717169,9469184841,68706700381,54,1.163580696,6.07E+12,42034451.38,6637474.194,515962,5,2810.919922,1312.5,0.404627273,0.346849327,0.171386932
3/12/2019,3903.758294,3926.889083,3863.5591,3909.156209,9809887079,68743000581,56,1.004161133,6.07E+12,42296165.81,7088005.704,532589,5,2791.52002,1301.2,0.063836,0.295521116,0.146008874
3/11/2019,3953.740174,3966.384737,3889.239133,3905.22732,10125901903,68666928025,56,1.099574324,6.07E+12,42083550.08,6977449.877,554792,5,2783.300049,1294.3,0.167175,0.256175595,0.146860119
3/10/2019,3966.174233,3966.174233,3924.381059,3951.599828,9713267607,69475297370,55,0.783473353,6.07E+12,42515348.69,6690849.408,392557,5,,,0.32941,0.345720238,0.132244048
3/9/2019,3894.552526,3987.237785,3892.390467,3963.313742,10796103518,69674508655,55,0.882423514,6.07E+12,42256634.6,7087594.993,458538,5,,,0.378438462,0.410572562,0.18602128
3/8/2019,3913.225936,3950.432238,3875.228424,3901.131624,10638638944,68574579320,54,0.998636589,6.07E+12,42946538.84,7193574.076,545571,5,2743.070068,1302.7,0.158609091,0.452272727,0.087121212
3/7/2019,3903.3848,3939.373396,3894.112956,3911.484289,9584165519,68749421311,56,1.008441944,6.07E+12,43291490.96,7588198.88,524085,5,2748.929932,1289.4,0.113688235,0.278626602,0.089660965
3/6/2019,3897.081063,3919.510518,3871.460594,3903.942583,9175291529,68609885776,42,1.235649305,6.07E+12,43852038.15,6388631.337,524992,6,2771.449951,1290.8,0.324123077,0.448888889,0.149191087
3/5/2019,3759.832441,3903.916754,3745.183182,3896.375023,10174126415,68470655400,35,1.029825181,6.07E+12,44369466.33,7114388.352,536821,6,2789.649902,1287.8,-0.000469231,0.148504274,0.028803419
3/4/2019,3845.091558,3867.381811,3733.749661,3761.557018,9029175788,66094551587,36,1.104753978,6.07E+12,44628180.42,6497311.764,506186,5,2792.810059,1290.5,-0.072131579,0.491433381,0.028242624
3/3/2019,3862.266166,3875.483714,3836.905734,3847.175699,7253558152,67592376373,44,1.003580384,6.07E+12,44232555.43,7016670.618,420093,5,,,0.176190909,0.525378788,0.104876894
3/2/2019,3855.318222,3874.607484,3832.127972,3864.415107,7578786076,67888255371,41,1.155579258,6.07E+12,44696377.2,6565214.955,481021,5,,,0.1351,0.31996152,0.062469937
3/1/2019,3853.757132,3907.795486,3851.69235,3859.583752,7661247975,67796965743,42,1.053071407,6.07E+12,44684496.38,7830758.118,552623,5,2803.689941,1302.5,0.559030769,0.497814685,0.352325175
2/28/2019,3848.262026,3906.058428,3845.821381,3854.785282,8399767798,67704774107,39,1.130737273,6.07E+12,43339079.65,7350871.435,523892,5,2784.48999,1319.4,0.244923077,0.223397436,0.160576923
2/27/2019,3857.479782,3888.802588,3787.058777,3851.04748,8301309684,67631949500,39,1.125122057,6.07E+12,42855236.49,6801908.847,519740,5,2792.379883,1325,0.205033333,0.347453704,0.03861532
2/26/2019,3878.697318,3891.578962,3837.986438,3854.357936,7931218996,67683296223,40,1.092907348,6.07E+12,42628200.63,7878415.307,532149,6,2793.899902,1328.5,0.178216667,0.385721801,0.071894992
2/25/2019,3807.002446,3913.707265,3807.002446,3882.696293,9318796067,68173204651,47,1.109526161,6.07E+12,43134261.35,6913971.366,502106,6,2796.110107,1329.5,0.018148,0.382455556,0.058289484
2/24/2019,4145.457862,4210.641755,3793.709005,3810.427431,10794227451,66897483404,69,1.044065358,6.06E+12,44078772.73,7119748.032,433694,7,,,0.185584615,0.472848818,0.144104645
2/23/2019,3998.916273,4166.286161,3968.726698,4142.52693,8922258316,72720867208,63,0.982793762,6.06E+12,44380092.46,7190247.783,441275,7,,,0.278454545,0.311414141,0.257222222
2/22/2019,3952.406374,4006.538387,3950.816427,4005.526604,7826525254,70308555857,61,1.085184228,6.06E+12,42873493.79,8096363.882,542172,5,2792.669922,1332.8,0.290725,0.405200442,0.139401831
2/21/2019,4000.256787,4010.009483,3940.108187,3954.118243,7775128102,69398333876,59,1.178449504,6.06E+12,43820498.67,6051778.486,491327,6,2774.879883,1327.8,0.4378,0.326666667,0.178333333
2/20/2019,3946.684985,4000.486295,3926.246925,3999.820509,8693373948,70194350042,59,1.1915221,6.06E+12,44810549.23,6596656.215,521878,6,2784.699951,1347.9,0.38,0.519920635,0.188050144
2/19/2019,3911.661521,4010.879422,3908.152968,3947.094407,9933626655,69262673238,65,1.060471256,6.06E+12,43605270.29,7748245.938,538532,7,2779.76001,1344.8,0.19969,0.453809524,0.244672619
2/18/2019,3671.369989,3936.665001,3669.982324,3915.714473,9908216640,68704389994,63,1.080017019,6.06E+12,43174813.52,7556019.109,508261,6,,1344.8,0.18565,0.228125,0.1296875
2/17/2019,3633.35948,3680.537288,3619.18213,3673.836293,7039512503,64453368779,38,0.881877836,6.06E+12,42190406.29,7185045.431,393160,5,,,0.4116,0.254797619,0.207547619
2/16/2019,3615.270267,3652.841267,3615.270267,3629.787491,5934744052,63673369195,43,1.008760027,6.06E+12,41927449.37,6898485.341,452438,5,,,0.160811111,0.322757937,0.100033069
2/15/2019,3617.368367,3647.795064,3608.206433,3620.810753,6091952231,63509111125,43,1.101274228,6.06E+12,43191347.21,5762323.416,467228,5,2775.600098,1322.1,0.034675,0.235465368,0.048246753
2/14/2019,3631.170193,3646.256597,3607.6978,3616.88097,6271044418,63434486052,48,1.111246972,6.06E+12,44306824.51,6566282.272,473265,5,2745.72998,1313.9,0.196327273,0.381161616,0.076994949
2/13/2019,3653.603991,3669.746511,3617.246429,3632.070603,6438903823,63694394519,48,1.153285621,6.06E+12,44492827.39,6976103.877,546276,5,2753.030029,1315.1,0.283338462,0.352533578,0.20790293
2/12/2019,3642.751859,3668.586833,3618.556925,3653.528645,6480384532,64063755250,38,1.304964063,6.06E+12,45052997.46,6031364.558,486292,5,2744.72998,1314,0.388064286,0.393392857,0.262126623
2/11/2019,3695.613039,3695.613039,3642.287733,3648.430628,6277056434,63968390250,46,1.09110111,6.06E+12,44881391.03,6693602.408,463119,6,2709.800049,1311.9,0.251307692,0.301884921,0.13507326
2/10/2019,3673.201537,3695.036013,3640.979955,3690.188244,6282256903,64694025951,40,0.899240979,5.89E+12,44719918.7,6454979.701,380922,5,,,-0.169266667,0.567736626,-0.006296296
2/9/2019,3671.585957,3679.94151,3646.559335,3671.203705,6158833645,64354732475,42,0.934364993,5.81E+12,44472162.92,6845104.348,422178,5,,,0.15836875,0.366614583,0.104674479
2/8/2019,3401.376433,3695.613975,3391.023752,3666.780351,7735623101,64270269953,37,0.984610681,5.81E+12,44265699.76,7184754.273,516886,6,2707.879883,1318.5,0.271827273,0.468699987,0.239056966
2/7/2019,3414.929539,3427.94561,3394.218608,3399.471644,5004962683,59578075991,18,0.942216902,5.81E+12,43481139.79,7375022.024,474847,6,2706.050049,1314.2,0.173775,0.538939394,0.227001263
2/6/2019,3469.091701,3469.091701,3398.565382,3413.767718,5482196038,59821158612,14,1.050370409,5.81E+12,42324946.14,6985845.574,482655,6,2731.610107,1314.4,0.191021429,0.31946274,0.073600804
2/5/2019,3454.950814,3478.148116,3451.936952,3466.357439,5227549545,60735563490,21,1.051188286,5.81E+12,42283653.51,6422102.205,503603,7,2737.699951,1319.2,0.21773,0.373,0.098333333
2/4/2019,3467.211666,3476.223778,3442.58692,3459.154146,5332718886,60603083461,27,1.012398531,5.81E+12,42223714.96,6411524.45,456122,5,2724.870117,1319.3,0.3316,0.382804233,0.21244709
2/3/2019,3516.139568,3521.38822,3447.924314,3464.013326,5043937584,60681847608,19,0.93550021,5.81E+12,42249870.14,6044025.213,389608,5,,,0.05504,0.4165,0.121888889
2/2/2019,3484.62588,3523.287332,3467.574683,3521.060787,5071623601,61675119055,22,0.981337799,5.81E+12,42571473.9,6325531.024,418174,5,,,0.120026667,0.426982564,0.037082732
2/1/2019,3460.547124,3501.954135,3431.591492,3487.945387,5422926707,61088747491,23,1.024592437,5.81E+12,41813561.43,6857975.372,502881,5,2706.530029,1322.1,0.17484,0.476666667,0.07
1/31/2019,3485.40929,3504.804885,3447.915815,3457.792747,5831198271,60553903927,17,1.015420213,5.81E+12,42182365.65,6731427.323,487936,5,2704.100098,1325.2,0.15485625,0.410026042,0.001540799
1/30/2019,3443.897062,3495.174888,3429.387948,3486.181751,5955112627,61044262622,22,1.074707971,5.81E+12,42667170.65,5884537.246,462721,5,2681.050049,1315.5,0.19442,0.32375,0.111875
1/29/2019,3468.870155,3476.065364,3400.819726,3448.117022,5897159493,60371874099,21,1.010222788,5.81E+12,42070490.14,6364552.334,480702,6,2640,1312.1,0.054946154,0.39299069,0.114663462
1/28/2019,3584.283279,3586.750878,3439.233009,3470.450542,6908930483,60756570314,35,1.022644421,5.84E+12,42328154.55,6318406.831,481279,6,2643.850098,1305.9,-0.10622,0.358848485,0.016022727
1/27/2019,3604.687267,3612.671428,3567.245758,3583.965763,5570752966,62737274093,39,0.881242818,5.88E+12,43163853.56,6393436.198,383276,5,,,0.1134875,0.304600694,0.130815972
1/26/2019,3599.715363,3654.933193,3593.345837,3602.460439,5098183235,63054898963,41,0.98073546,5.88E+12,42453509.4,6857448.826,444594,5,,,0.696333333,0.447916667,0.267234848
1/25/2019,3607.390384,3612.927662,3575.597333,3599.765888,5265847539,63000985908,35,1.017360051,5.88E+12,42453509.4,6309969.923,492261,6,2664.76001,1300.7,0.146766667,0.339516461,0.150925926
1/24/2019,3584.500301,3616.087414,3569.092847,3600.865501,5262869046,63014066012,37,0.911348741,5.88E+12,40991036.15,7364947.571,470446,6,2642.330078,1282.3,-0.167933333,0.321425796,0.118655303
1/23/2019,3605.557022,3623.067752,3565.314033,3585.123066,5433755649,62731361272,33,1.026111377,5.88E+12,40447831.79,6683461.533,482794,5,2638.699951,1286.8,-0.088985714,0.411607143,0.042857143
1/22/2019,3575.08124,3620.746551,3539.721324,3604.577052,5313623556,63065139424,27,1.055254915,5.88E+12,40531401.69,5844342.941,450118,6,2632.899902,1285.8,-0.0164125,0.270230655,0.065989583
1/21/2019,3600.372739,3608.840849,3558.537148,3576.032439,5004347059,62559869612,30,0.943183713,5.88E+12,40467000.62,6879083.72,449404,6,,1283.4,0.066966667,0.587152778,0.131944444
1/20/2019,3725.446125,3743.387971,3583.019486,3601.013592,5582489560,62990143284,35,0.805785057,5.88E+12,39373100.91,7150096.95,379374,5,,,0.103466667,0.380555556,0.108333333
1/19/2019,3652.377835,3758.533523,3652.377835,3728.568365,5955691380,65214103659,31,0.95912206,5.88E+12,39321940.28,6354782.864,400053,5,,,0.4794,0.543888889,0.164444444
1/18/2019,3677.990584,3682.520002,3637.080865,3657.839435,5002961727,63970991867,29,1.037986,5.88E+12,39460857.63,6307175.116,484530,5,2670.709961,1284.8,0.216283333,0.088888889,0
1/17/2019,3651.870986,3680.136011,3621.960992,3678.563976,5464420383,64327048255,28,1.097214181,5.88E+12,40378611.63,5891153.312,462879,6,2635.959961,1295.2,0.196084615,0.249519231,0.096634615
1/16/2019,3631.509871,3685.77706,3624.673388,3655.006886,5394457145,63909348776,24,1.11209812,5.88E+12,41364858.11,6073704.513,493982,6,2616.100098,1296.6,0.039871429,0.420238095,0.005952381
1/15/2019,3704.216308,3720.153415,3619.949127,3630.675225,5537192302,63477817959,27,1.065034848,5.88E+12,42592390.9,6183026.059,466212,6,2610.300049,1291.4,0.166633333,0.4991669,0.095013678
1/14/2019,3557.311132,3727.836291,3552.285152,3706.05222,5651384490,64789619995,16,0.956647966,5.86E+12,42014988.01,6736884.253,455377,7,2582.610107,1294.7,-0.108466667,0.541296296,0.120833333
1/13/2019,3658.868117,3674.759987,3544.927228,3552.953068,4681302466,62106461671,21,0.853370891,5.62E+12,42174589.1,6266417.921,372207,6,,,0.237666667,0.262152778,0.054498106
1/12/2019,3686.973097,3698.978349,3653.810857,3661.30099,4778170883,63994140882,22,0.896714659,5.62E+12,43172095.94,6407919.17,396628,6,,,0.011184615,0.341768648,0.182386364
1/11/2019,3674.015431,3713.881847,3653.069805,3687.365482,5538712865,64443301117,19,0.983164703,5.62E+12,43211996.21,6809814.943,486650,7,2596.26001,1292.9,-0.135175,0.324752435,0.066673431
1/10/2019,4034.411445,4064.066551,3659.174539,3678.924681,6874143796,64288932886,37,0.970871821,5.62E+12,43172095.94,7609635.023,489566,7,2596.639893,1290.8,0.299983333,0.54531746,0.228044733
1/9/2019,4031.552016,4068.403581,4022.662809,4035.296369,5115905225,70508733459,42,0.884137811,5.62E+12,42653392.38,8518054.364,463346,7,2584.959961,1295.4,0.354,0.47,0.303636364
1/8/2019,4028.472072,4109.021065,3996.955256,4030.847999,5306593305,70422743854,39,0.86793,5.62E+12,41855386.91,8944897.013,465085,6,2574.409912,1289.3,0.362546154,0.519638695,0.158428516
1/7/2019,4078.585055,4092.613437,4020.893951,4025.248287,5228625637,70316305580,39,0.984752745,5.62E+12,42006626.68,7286414.818,448076,7,2549.689941,1293.3,0.155366667,0.274656085,0.138201058
1/6/2019,3836.519158,4093.297444,3826.513062,4076.632685,5597027440,71206795853,31,0.82667539,5.62E+12,42762992.72,7171471.578,389294,6,,,0.439805882,0.419720312,0.105715771
1/5/2019,3851.973965,3904.903096,3836.900126,3845.19446,5137609824,67157570935,36,0.812945822,5.62E+12,41263555.15,8052390.56,385489,6,,,-0.010335,0.448530994,0.18095937
1/4/2019,3832.039968,3865.934532,3783.853665,3857.717619,4847965467,67368333500,48,0.959198758,5.62E+12,41374351.16,7115351.219,454702,7,2531.939941,1289.2,0,0,0
1/3/2019,3931.048638,3935.685131,3826.222871,3836.741319,4530215219,66994920903,33,0.966222342,5.62E+12,41499587.18,7679486.801,450626,7,2447.889893,1298.4,0.364728571,0.438178726,0.22711812
1/2/2019,3849.216409,3947.981273,3817.409496,3943.409337,5244856836,68849856732,30,0.947860662,5.62E+12,41167951.69,7474829.061,415822,7,2510.030029,1287.3,0.52308,0.474654762,0.288809524
1/1/2019,3746.713387,3850.913765,3707.231303,3843.519967,4324200990,67098634181,24,0.801778946,5.62E+12,40988642.94,7012103.649,310120,7,,,0.29722,0.238686147,0.180646442
12/31/2018,3866.838999,3868.742988,3725.867493,3742.700335,4661840806,65331499158,26,0.888393981,5.25E+12,40723454.95,7453243.521,391031,6,2506.850098,1284.5,0.08603,0.386168687,0.071040368
12/30/2018,3822.384835,3901.909016,3797.219122,3865.952577,4770578575,67475512827,23,0.76248679,5.11E+12,40723454.95,8578278.955,391259,7,,,-0.28992,0.515,0.082424242
12/29/2018,3932.491809,3963.758808,3820.408682,3820.408682,4991655917,66672244158,24,0.973710138,5.11E+12,42065189.44,6745781.218,423956,7,,,0.150525,0.598177083,0.133333333
12/28/2018,3653.131929,3956.136094,3642.632103,3923.918594,5631554348,68471837969,21,0.93054403,5.11E+12,41086085.89,7898836.222,485694,8,2485.73999,1286.1,-0.13575,0.419600018,0.099758748
12/27/2018,3854.688573,3874.41688,3645.448438,3654.833539,5130222366,63768757101,29,0.885621408,5.11E+12,39671825.22,8145258.25,434318,7,2488.830078,1281.1,0.16416,0.276666667,0.263333333
12/26/2018,3819.666691,3893.359731,3769.863816,3857.29752,5326547918,67292819465,26,0.889580548,5.11E+12,39381720.46,7478293.742,397075,8,2467.699951,1273,0.21424,0.378712963,0.174754209
12/25/2018,4081.030471,4089.561593,3760.020392,3815.49061,6158207293,66556033172,33,0.821911176,5.11E+12,38725392.66,7569827.666,353052,7,,,-0.1984,0.411574074,0.016517857
12/24/2018,4000.331782,4271.79245,4000.331782,4078.599195,7240968501,71137548589,25,0.932735355,5.11E+12,39629042.5,8231393.772,419725,8,2351.100098,1271.8,0.0836,0.388560681,0.05755787
12/23/2018,4020.994674,4085.723585,3976.405733,3998.980342,6151275490,69741217417,31,0.740468193,5.11E+12,37857979.28,8916949.297,371648,7,,,0.22824,0.340632215,0.12803267
12/22/2018,3898.083677,4014.182514,3855.738934,4014.182514,5605823233,69997508295,28,0.806539171,5.11E+12,37486502.69,8594155.303,386813,7,,,0.27195,0.281641414,0.101256313
12/21/2018,4133.703587,4198.42958,3850.946169,3896.543717,7206015706,67937650255,35,1.048346286,5.11E+12,38263941.14,7076086.734,492726,8,2416.620117,1258.1,0.299946154,0.466089744,0.318012821
12/20/2018,3742.195183,4191.228706,3728.974636,4134.441203,8927129279,72078243771,27,1.139195022,5.11E+12,38621228.8,6721946.323,475406,10,2467.419922,1267.9,-0.005128571,0.456200397,0.098363095
12/19/2018,3706.82485,3949.322951,3687.230022,3745.950765,6810689119,65299132785,21,1.084764671,5.11E+12,38029757.88,7089582.701,495568,9,2506.959961,1256.4,0.05224,0.4213,0.133351515
12/18/2018,3544.761565,3701.349429,3487.169202,3696.059128,5911325473,64422587801,23,1.078395297,5.62E+12,37932472.57,5692744.162,461773,9,2546.159912,1253.6,0.58086,0.437833333,0.111454545
12/17/2018,3253.122993,3597.917889,3253.122993,3545.864761,5409247918,61798926687,17,0.990779437,5.65E+12,36488953.53,6740883.106,466784,9,2545.939941,1251.8,0.027978947,0.443464153,0.195136136
12/16/2018,3236.274773,3305.753108,3233.819791,3252.839026,3744248994,56685436644,13,1.019919557,5.65E+12,37010224.29,4666604.258,364388,7,,,0.3932,0.145535714,0.325892857
12/15/2018,3243.99754,3275.377827,3191.303562,3236.761645,3551763561,56400691425,11,0.941854396,5.65E+12,36128073.77,6057975.855,397644,8,,,0.06964,0.495,0.102424242
12/14/2018,3311.751914,3329.556021,3206.542291,3242.484763,4372763663,56494379457,10,1.05868513,5.65E+12,34844945.73,5982323.516,464524,8,2599.949951,1241.4,-0.024914286,0.573005566,0.081847815
12/13/2018,3487.879358,3489.739395,3298.131962,3313.677258,4343372456,57728688216,14,1.084257023,5.65E+12,35005336.73,5827864.077,439018,8,2650.540039,1247.4,0.009677778,0.40632716,0.082112795
12/12/2018,3421.458373,3534.22858,3413.481353,3486.950144,4139364829,60741625426,14,1.1335625,5.65E+12,35406314.25,5160390.74,439270,8,2651.070068,1250,0.081977778,0.367361111,0.101438492
12/11/2018,3497.554734,3513.184941,3392.250053,3424.588075,4696765188,59650201102,15,1.07667292,5.65E+12,35927585.01,5337996.899,432511,8,2636.780029,1247.2,-0.0475625,0.386393098,0.097494608
12/10/2018,3612.046395,3647.332582,3470.14442,3502.655996,5020968740,61004445982,19,1.141154274,5.65E+12,35969936.15,5539420.92,443067,8,2637.719971,1249.4,0.0648875,0.437291216,-0.062632576
12/9/2018,3473.22762,3685.3056,3469.094358,3614.234273,4947372847,62942160928,14,0.948841625,5.65E+12,36223720.33,5614631.981,364579,8,,,0.395854545,0.433190837,0.217130231
